timestamp,x,y,z
2024-09-05 23:08:47,0.15912270545959473,8.70209789276123,4.469194412231445
2024-09-05 23:08:48,0.1657029688358307,8.70209789276123,4.469194412231445
2024-09-05 23:08:50,0.1657029688358307,8.705686569213867,4.469194412231445
2024-09-05 23:08:50,0.1657029688358307,8.705686569213867,4.482355117797852
2024-09-05 23:08:51,0.1621137410402298,8.705686569213867,4.482355117797852
2024-09-05 23:08:52,0.1621137410402298,8.69491958618164,4.482355117797852
2024-09-05 23:08:53,0.1621137410402298,8.69491958618164,4.475774765014648
2024-09-05 23:08:54,0.15972091257572174,8.69491958618164,4.475774765014648
2024-09-05 23:08:55,0.15972091257572174,8.695517539978027,4.475774765014648
2024-09-05 23:08:56,0.15972091257572174,8.695517539978027,4.476373195648193
2024-09-05 23:08:57,0.16689938306808472,8.695517539978027,4.476373195648193
2024-09-05 23:08:59,0.16689938306808472,8.702695846557617,4.476373195648193
2024-09-05 23:08:59,0.16689938306808472,8.702695846557617,4.473979949951172
2024-09-05 23:09:01,0.16091732680797577,8.702695846557617,4.473979949951172
2024-09-05 23:09:03,0.16091732680797577,8.703293800354004,4.473979949951172
2024-09-05 23:09:03,0.16091732680797577,8.703293800354004,4.479363918304443
2024-09-05 23:09:04,0.14835500717163086,8.703293800354004,4.479363918304443
2024-09-05 23:09:05,0.14835500717163086,8.689535140991211,4.479363918304443
2024-09-05 23:09:06,0.14835500717163086,8.689535140991211,4.481756687164307
2024-09-05 23:09:07,0.1543370634317398,8.689535140991211,4.481756687164307
2024-09-05 23:09:09,0.1543370634317398,8.70090103149414,4.481756687164307
2024-09-05 23:09:09,0.1543370634317398,8.70090103149414,4.4751763343811035
2024-09-05 23:09:10,0.16510476171970367,8.70090103149414,4.4751763343811035
2024-09-05 23:09:11,0.16510476171970367,8.703293800354004,4.4751763343811035
2024-09-05 23:09:12,0.16510476171970367,8.703293800354004,4.488935470581055
2024-09-05 23:09:13,0.15912270545959473,8.703293800354004,4.488935470581055
2024-09-05 23:09:15,0.15912270545959473,8.708678245544434,4.488935470581055
2024-09-05 23:09:15,0.15912270545959473,8.708678245544434,4.478167533874512
2024-09-05 23:09:16,0.16749759018421173,8.708678245544434,4.478167533874512
2024-09-05 23:09:18,0.16749759018421173,8.695517539978027,4.478167533874512
2024-09-05 23:09:18,0.16749759018421173,8.695517539978027,4.4859442710876465
2024-09-05 23:09:19,0.16689938306808472,8.695517539978027,4.4859442710876465
2024-09-05 23:09:21,0.16689938306808472,8.714659690856934,4.4859442710876465
2024-09-05 23:09:21,0.16689938306808472,8.714659690856934,4.46560525894165
2024-09-05 23:09:22,0.16091732680797577,8.714659690856934,4.46560525894165
2024-09-05 23:09:24,0.16091732680797577,8.696115493774414,4.46560525894165
2024-09-05 23:09:25,0.16091732680797577,8.696115493774414,4.473979949951172
2024-09-05 23:09:25,0.1579262912273407,8.696115493774414,4.473979949951172
2024-09-05 23:09:27,0.1579262912273407,8.70807933807373,4.473979949951172
2024-09-05 23:09:28,0.1579262912273407,8.70807933807373,4.478167533874512
2024-09-05 23:09:28,0.16510476171970367,8.70807933807373,4.478167533874512
2024-09-05 23:09:29,0.16510476171970367,8.706883430480957,4.478167533874512
2024-09-05 23:09:30,0.16510476171970367,8.706883430480957,4.469194412231445
2024-09-05 23:09:31,0.15972091257572174,8.706883430480957,4.469194412231445
2024-09-05 23:09:32,0.15972091257572174,8.69491958618164,4.469194412231445
2024-09-05 23:09:33,0.15972091257572174,8.69491958618164,4.47697114944458
2024-09-05 23:09:35,0.16091732680797577,8.69491958618164,4.47697114944458
2024-09-05 23:09:36,0.16091732680797577,8.703293800354004,4.47697114944458
2024-09-05 23:15:16,0.2386840581893921,8.7176513671875,4.418346881866455
2024-09-05 23:15:18,0.24107688665390015,8.7176513671875,4.418346881866455
2024-09-05 23:15:19,0.24107688665390015,8.703293800354004,4.418346881866455
2024-09-05 23:15:19,0.24107688665390015,8.703293800354004,4.455435752868652
2024-09-05 23:25:40,0.13579268753528595,8.71645450592041,4.453640937805176
2024-09-05 23:25:42,0.1585244983434677,8.7236328125,4.411766529083252
2024-09-05 23:25:45,0.1501496136188507,8.709874153137207,4.493721008300781
2024-09-05 23:25:48,0.1537388563156128,8.714061737060547,4.445266246795654
2024-09-05 23:25:51,0.15732808411121368,8.70628547668457,4.457828521728516
2024-09-05 23:25:57,0.1453639715909958,8.719446182250977,4.453042984008789
2024-09-05 23:26:00,0.1579262912273407,8.714659690856934,4.460221290588379
2024-09-05 23:26:03,0.1453639715909958,8.705686569213867,4.459024906158447
2024-09-05 23:26:06,0.15613168478012085,8.71346378326416,4.460819721221924
2024-09-05 23:26:09,0.1585244983434677,8.711071014404297,4.453042984008789
